"LGA_CODE_2016","sex","age","pop_pct"
"LGA47140","P",0,1.29729886431993
"LGA47290","P",0,1.03601381351751
"LGA47490","P",0,1.4946962391514
"LGA47630","P",0,0.921450151057402
"LGA47700","P",0,1.00783760001637
"LGA47800","P",0,1.04089219330855
"LGA47910","P",0,0.957854406130268
"LGA47980","P",0,0.808568171575515
"LGA48050","P",0,0.709171496760996
"LGA48130","P",0,1.24981620349949
"LGA48260","P",0,0.728476821192053
"LGA48340","P",0,0.924895092917702
"LGA48410","P",0,1.04143279045267
"LGA48540","P",0,1.14073666849918
"LGA48640","P",0,1.12
"LGA48750","P",0,0.852878464818763
"LGA48830","P",0,0.795947901591896
"LGA49399","P",0,0.737797956867196
"LGA49499","P",0,0.5588543485854
"LGA49799","P",0,0
"LGA50080","P",0,1.01686575731897
"LGA50210","P",0,1.75749353031331
"LGA50250","P",0,1.05174266850914
"LGA50280","P",0,1.32557160892131
"LGA50350","P",0,1.33183143387225
"LGA50420","P",0,1.26320021027568
"LGA50490","P",0,1.35073837004183
"LGA50560","P",0,0.515759312320917
"LGA50630","P",0,1.19305856832972
"LGA50770","P",0,1.2933568489124
"LGA50840","P",0,0.772532188841202
"LGA50910","P",0,1.94871794871795
"LGA50980","P",0,1.55344593761558
"LGA51080","P",0,2.18531468531469
"LGA51120","P",0,0.967741935483871
"LGA51190","P",0,1.06832920830853
"LGA51260","P",0,1.06580166821131
"LGA51310","P",0,0.907291938916477
"LGA51330","P",0,1.04674886897898
"LGA51400","P",0,1.1972201132979
"LGA51470","P",0,2.18978102189781
"LGA51540","P",0,1.03111432706223
"LGA51610","P",0,0.562587904360056
"LGA51680","P",0,0.804093567251462
"LGA51750","P",0,0.765864332603939
"LGA51820","P",0,1.40801929685182
"LGA51890","P",0,1.10252330075017
"LGA51960","P",0,1.46814404432133
"LGA52030","P",0,1.25482625482625
"LGA52100","P",0,1.83246073298429
"LGA52170","P",0,0.881927076477557
"LGA52240","P",0,1.01010101010101
"LGA52310","P",0,0.811123986095017
"LGA52380","P",0,0
"LGA52450","P",0,0.686341798215511
"LGA52520","P",0,1.46955913226032
"LGA52590","P",0,0.902583255524432
"LGA52660","P",0,1.41095988028219
"LGA52730","P",0,0.718562874251497
"LGA52800","P",0,1.63001293661061
"LGA52870","P",0,1.09028960817717
"LGA52940","P",0,2.17391304347826
"LGA53010","P",0,1.34128166915052
"LGA53080","P",0,0.647668393782383
"LGA53150","P",0,0.745661605206074
"LGA53220","P",0,0.963081861958266
"LGA53290","P",0,1.14498454622085
"LGA53360","P",0,1.53958944281525
"LGA53430","P",0,1.0279306406396
"LGA53570","P",0,0.843396588077439
"LGA53640","P",0,1.39917695473251
"LGA53710","P",0,0.968054211035818
"LGA53780","P",0,1.35594081627468
"LGA53800","P",0,1.29678521509551
"LGA53920","P",0,1.49892933618844
"LGA53990","P",0,1.28045795202049
"LGA54060","P",0,0.784533482768282
"LGA54130","P",0,1.8034265103697
"LGA54170","P",0,1.03273009809317
"LGA54200","P",0,1.13491966787934
"LGA54280","P",0,1.73325792607871
"LGA54310","P",0,1.74637917384623
"LGA54340","P",0,1.18043844856661
"LGA54410","P",0,1.1437908496732
"LGA54480","P",0,2.68336314847943
"LGA54550","P",0,1.46095717884131
"LGA54620","P",0,1.60366552119129
"LGA54690","P",0,2.17391304347826
"LGA54760","P",0,1.17647058823529
"LGA54830","P",0,1.77295852818747
"LGA54900","P",0,1.18296529968454
"LGA54970","P",0,0.607111882046834
"LGA55040","P",0,1.13394755492558
"LGA55110","P",0,1.11863190328289
"LGA55180","P",0,1.01621621621622
"LGA55250","P",0,1.4058106841612
"LGA55320","P",0,0.904336123487251
"LGA55390","P",0,0.816326530612245
"LGA55460","P",0,0.925373134328358
"LGA55530","P",0,1.0989010989011
"LGA55600","P",0,0.658978583196046
"LGA55670","P",0,0.666666666666667
"LGA55740","P",0,0.708005024551787
"LGA55810","P",0,0.622406639004149
"LGA55880","P",0,2.46679316888046
"LGA55950","P",0,1.26126126126126
"LGA56090","P",0,0.86746861650549
"LGA56160","P",0,1.96078431372549
"LGA56230","P",0,1.00610851598994
"LGA56300","P",0,0.677710843373494
"LGA56370","P",0,1.48331273176761
"LGA56460","P",0,1.04610616040294
"LGA56580","P",0,0.733866767671985
"LGA56620","P",0,0.933997509339975
"LGA56730","P",0,1.09791216702664
"LGA56790","P",0,0.994275384151853
"LGA56860","P",0,0
"LGA56930","P",0,0.672371638141809
"LGA57000","P",0,0.648298217179903
"LGA57080","P",0,0.945084185897142
"LGA57140","P",0,0.87260034904014
"LGA57210","P",0,0.826934435912581
"LGA57280","P",0,1.8107678485037
"LGA57350","P",0,1.07948969578018
"LGA57420","P",0,1.09636468551645
"LGA57490","P",0,1.41470978467638
"LGA57630","P",0,0
"LGA57700","P",0,1.72548727313383
"LGA57770","P",0,1.47991543340381
"LGA57840","P",0,0.966919907594846
"LGA57910","P",0,1.27302481351804
"LGA57980","P",0,1.14158789193657
"LGA58050","P",0,1.48373938184997
"LGA58190","P",0,0.746268656716418
"LGA58260","P",0,2.02020202020202
"LGA58330","P",0,0.675827889164226
"LGA58400","P",0,0
"LGA58470","P",0,1.79856115107914
"LGA58510","P",0,1.32037725064304
"LGA58540","P",0,1.31868131868132
"LGA58570","P",0,1.20203009527202
"LGA58610","P",0,0.809935205183585
"LGA58680","P",0,1.12612612612613
"LGA58760","P",0,1.52434488767985
"LGA58820","P",0,0.988428158148505
"LGA58890","P",0,0.988875154511743
"LGA59030","P",0,0
"LGA59100","P",0,1.39275766016713
"LGA59170","P",0,2.14067278287462
"LGA59250","P",0,0
"LGA59310","P",0,1.27723516153268
"LGA59320","P",0,1.9559902200489
"LGA59330","P",0,0.581395348837209
"LGA59340","P",0,1.67879127028539
"LGA59350","P",0,0
"LGA59360","P",0,0.499168053244592
"LGA59370","P",0,0.804215196894065
"LGA59499","P",0,0.638655462184874
"LGA59799","P",0,0
"LGA60210","P",0,0.688073394495413
"LGA60410","P",0,1.50193798449612
"LGA60610","P",0,1.01614183646467
"LGA60810","P",0,0.889429828667728
"LGA61010","P",0,0.700607192900514
"LGA61210","P",0,1.17335352006056
"LGA61410","P",0,1.06167569638264
"LGA61510","P",0,0.957988224728071
"LGA61610","P",0,0.935374149659864
"LGA61810","P",0,0.86141756082817
"LGA62010","P",0,0.551876379690949
"LGA62210","P",0,1.07924305144885
"LGA62410","P",0,0.613636363636364
"LGA62610","P",0,1.19776014528787
"LGA62810","P",0,0.856480104680902
"LGA63010","P",0,0.98771529106735
"LGA63210","P",0,0.734334203655353
"LGA63410","P",0,1.198738170347
"LGA63610","P",0,1.16308258723119
"LGA63810","P",0,0.897280119637349
"LGA64010","P",0,1.17351472255416
"LGA64210","P",0,1.00611969712685
"LGA64610","P",0,0.951489627203244
"LGA64810","P",0,1.26959900097128
"LGA65010","P",0,0.926692040377296
"LGA65210","P",0,0.75885328836425
"LGA65410","P",0,0.898512299307704
"LGA65610","P",0,1.13280308508074
"LGA65810","P",0,1.06963641165596
"LGA69499","P",0,1.20614035087719
"LGA69799","P",0,0
"LGA70200","P",0,1.51092796832707
"LGA70420","P",0,1.32231404958678
"LGA70540","P",0,0
"LGA70620","P",0,1.41419635572478
"LGA70700","P",0,0.833965125094769
"LGA71000","P",0,1.4339373635856
"LGA71300","P",0,1.48460004431642
"LGA72200","P",0,1.59514253370382
"LGA72300","P",0,1.01027038356739
"LGA72330","P",0,1.06153590976945
"LGA72800","P",0,2.02450719232818
"LGA73600","P",0,1.76787086856264
"LGA74050","P",0,1.2637586628618
"LGA74550","P",0,2.34875444839858
"LGA74560","P",0,1.29589632829374
"LGA74660","P",0,1.26050420168067
"LGA74680","P",0,1.57927984838913
"LGA79399","P",0,0.998986535398871
"LGA79499","P",0,0.522298111691442
"LGA79799","P",0,0
"LGA89399","P",0,1.29139715313072
"LGA89499","P",0,0
"LGA89799","P",0,NA
"LGA99399","P",0,1.0170240990493
"LGA99499","P",0,5.45454545454545
"LGA99799","P",0,0
"LGA10050","P",1,1.3000234944005
"LGA10130","P",1,1.01191891065911
"LGA10250","P",1,0.902129696099545
"LGA10300","P",1,1.88019239177962
"LGA10470","P",1,1.24455205811138
"LGA10550","P",1,0.77286259886326
"LGA10600","P",1,0.899905273129144
"LGA10650","P",1,0.945402978019381
"LGA10750","P",1,1.61947044473858
"LGA10800","P",1,1.39378673383711
"LGA10850","P",1,0.909466721785862
"LGA10900","P",1,1.0207531467804
"LGA10950","P",1,1.78306092124814
"LGA11100","P",1,1.20889955845158
"LGA11150","P",1,1.59453302961276
"LGA11200","P",1,1.63537250151423
"LGA11250","P",1,1.05037271289813
"LGA11300","P",1,0.923687141731642
"LGA11350","P",1,0.938014957535809
"LGA11400","P",1,1.10563275063499
"LGA11450","P",1,1.67864174486691
"LGA11500","P",1,1.47701361731399
"LGA11520","P",1,1.32931886610237
"LGA11570","P",1,1.48165474065989
"LGA11600","P",1,1.50790731886723
"LGA11650","P",1,1.15672370444504
"LGA11700","P",1,1.74577195853792
"LGA11720","P",1,1.42908567314615
"LGA11730","P",1,0.913737640859663
"LGA11750","P",1,1.63546374004734
"LGA11800","P",1,1.07890984865102
"LGA12000","P",1,0.973348783314021
"LGA12150","P",1,1.32720775906075
"LGA12350","P",1,0.850722311396469
"LGA12380","P",1,1.62671985708931
"LGA12700","P",1,0.779944289693593
"LGA12730","P",1,1.27669189922043
"LGA12750","P",1,0.778899871078642
"LGA12850","P",1,1.22222948741808
"LGA12870","P",1,0.790095300154761
"LGA12900","P",1,1.26212579534787
"LGA12930","P",1,1.18155011202593
"LGA12950","P",1,0.897072710103871
"LGA13010","P",1,1.02987777274785
"LGA13310","P",1,1.11790334020061
"LGA13340","P",1,1.21727369336296
"LGA13450","P",1,1.41960141960142
"LGA13510","P",1,0.879633785118033
"LGA13550","P",1,1.52271796970937
"LGA13660","P",1,1.19817421072651
"LGA13800","P",1,1.26331434233342
"LGA13850","P",1,1.08621860149355
"LGA13910","P",1,1.0920099470213
"LGA14000","P",1,1.15513748799652
"LGA14100","P",1,0.985784698907065
"LGA14170","P",1,1.24256357014552
"LGA14200","P",1,1.1769702117333
"LGA14300","P",1,0.937251787132645
"LGA14350","P",1,1.04552535918297
"LGA14400","P",1,0.959746552366754
"LGA14500","P",1,0.911455024438176
"LGA14550","P",1,0.760626398210291
"LGA14600","P",1,1.29157248950597
"LGA14650","P",1,1.21091751067786
"LGA14700","P",1,1.41188871321184
"LGA14750","P",1,1.18194842406877
"LGA14850","P",1,1.00846180595804
"LGA14870","P",1,1.1284969179706
"LGA14900","P",1,1.54850581913217
"LGA14920","P",1,1.28788864316378
"LGA14950","P",1,1.2504007694774
"LGA15050","P",1,1.43975163314145
"LGA15240","P",1,0.937953334883669
"LGA15270","P",1,1.44542282771224
"LGA15300","P",1,1.44387871418801
"LGA15350","P",1,0.969271290605795
"LGA15520","P",1,0.924657534246575
"LGA15560","P",1,1.01668404588113
"LGA15650","P",1,1.47954743255004
"LGA15700","P",1,0.822402665001041
"LGA15750","P",1,1.45215530418832
"LGA15800","P",1,1.45224671108833
"LGA15850","P",1,1.24146492861577
"LGA15900","P",1,1.11382077201742
"LGA15950","P",1,1.23710425965887
"LGA15990","P",1,1.20374251615403
"LGA16100","P",1,1.09413318241841
"LGA16150","P",1,1.49464604402142
"LGA16200","P",1,1.12951807228916
"LGA16260","P",1,1.52598508063268
"LGA16350","P",1,1.50153519733151
"LGA16380","P",1,0.892550197990807
"LGA16400","P",1,1.09264477543274
"LGA16490","P",1,1.36184339693362
"LGA16550","P",1,1.12967439215129
"LGA16610","P",1,1.08738545183496
"LGA16650","P",1,1.27874666374173
"LGA16700","P",1,1.24159515743495
"LGA16900","P",1,1.2605901256208
"LGA16950","P",1,0.990466633216257
"LGA17000","P",1,1.40079175185975
"LGA17040","P",1,0.900187951330498
"LGA17080","P",1,1.19485932615491
"LGA17100","P",1,1.25024806509228
"LGA17150","P",1,1.20797934671159
"LGA17200","P",1,0.756812270244848
"LGA17310","P",1,1.27382129628078
"LGA17350","P",1,1.04746317512275
"LGA17400","P",1,0.603500301750151
"LGA17420","P",1,1.19750958707224
"LGA17550","P",1,0.999222948200195
"LGA17620","P",1,1.09835600907029
"LGA17640","P",1,0.92267706302794
"LGA17650","P",1,1.10780423280423
"LGA17750","P",1,1.33685982207261
"LGA17850","P",1,1.19663648124191
"LGA17900","P",1,1.27722285901425
"LGA17950","P",1,1.53733528550512
"LGA18020","P",1,1.08695652173913
"LGA18050","P",1,1.3261090822008
"LGA18100","P",1,0.982532751091703
"LGA18200","P",1,1.20694730644686
"LGA18230","P",1,1.36389959462428
"LGA18250","P",1,1.27721999407822
"LGA18350","P",1,0.9335449647049
"LGA18400","P",1,1.31907087944929
"LGA18450","P",1,1.15749152875313
"LGA18500","P",1,0.951327433628319
"LGA18710","P",1,1.20802874488911
"LGA19399","P",1,1.42045454545455
"LGA19499","P",1,0.602213541666667
"LGA19799","P",1,0
"LGA20110","P",1,0.834886925508633
"LGA20260","P",1,1.01724137931034
"LGA20570","P",1,1.2853293472061
"LGA20660","P",1,1.24892298855291
"LGA20740","P",1,0.975490793805633
"LGA20830","P",1,1.19639431506425
"LGA20910","P",1,0.996013884454149
"LGA21010","P",1,0.858523916023375
"LGA21110","P",1,0.9071284630242
"LGA21180","P",1,1.4007894235767
"LGA21270","P",1,0.983712304467022
"LGA21370","P",1,1.04962089528075
"LGA21450","P",1,1.73380928097909
"LGA21610","P",1,1.60139792382919
"LGA21670","P",1,0.808003078106964
"LGA21750","P",1,1.06332252527179
"LGA21830","P",1,1.18995701202417
"LGA21890","P",1,1.27250049414186
"LGA22110","P",1,0.961367673179396
"LGA22170","P",1,1.35452464906853
"LGA22250","P",1,0.938477580813347
"LGA22310","P",1,1.2223602484472
"LGA22410","P",1,0.981745666513269
"LGA22490","P",1,1.21265215787532
"LGA22620","P",1,1.20658598622338
"LGA22670","P",1,1.45346925353502
"LGA22750","P",1,1.25434286228361
"LGA22830","P",1,1.29861992261541
"LGA22910","P",1,0.841487279843444
"LGA22980","P",1,0.786575773466177
"LGA23110","P",1,1.35506544414157
"LGA23190","P",1,1.29823846858772
"LGA23270","P",1,1.58124594682231
"LGA23350","P",1,0.965396188565697
"LGA23430","P",1,1.21409085204341
"LGA23670","P",1,1.14139251184219
"LGA23810","P",1,1.15483844547279
"LGA23940","P",1,0.918041511442257
"LGA24130","P",1,1.10629067245119
"LGA24210","P",1,0.994365833727582
"LGA24250","P",1,1.04846225535881
"LGA24330","P",1,1.43763367684231
"LGA24410","P",1,1.36895701964195
"LGA24600","P",1,0.717863473547172
"LGA24650","P",1,1.61396306933544
